Date,State,Counts
17/12/20,Uttarakhand,84069
18/12/20,Uttarakhand,84689
19/12/20,Uttarakhand,85269
20/12/20,Uttarakhand,85853
21/12/20,Uttarakhand,86317
22/12/20,Uttarakhand,86765
23/12/20,Uttarakhand,87376
24/12/20,Uttarakhand,87940
25/12/20,Uttarakhand,88376
26/12/20,Uttarakhand,88844
27/12/20,Uttarakhand,89218
28/12/20,Uttarakhand,89645
29/12/20,Uttarakhand,89850
30/12/20,Uttarakhand,90167
31/12/20,Uttarakhand,90616
01/01/21,Uttarakhand,90920
02/01/21,Uttarakhand,91281
03/01/21,Uttarakhand,91544
04/01/21,Uttarakhand,91811
05/01/21,Uttarakhand,92112
06/01/21,Uttarakhand,92366
07/01/21,Uttarakhand,92593
08/01/21,Uttarakhand,92842
09/01/21,Uttarakhand,93111
10/01/21,Uttarakhand,93398
11/01/21,Uttarakhand,93621
12/01/21,Uttarakhand,93777
13/01/21,Uttarakhand,93961
14/01/21,Uttarakhand,94170
15/01/21,Uttarakhand,94324
16/01/21,Uttarakhand,94465
17/01/21,Uttarakhand,94691
18/01/21,Uttarakhand,94803
19/01/21,Uttarakhand,94923
20/01/21,Uttarakhand,95039
21/01/21,Uttarakhand,95192
22/01/21,Uttarakhand,95354
23/01/21,Uttarakhand,95464
24/01/21,Uttarakhand,95586
25/01/21,Uttarakhand,95640
26/01/21,Uttarakhand,95702
27/01/21,Uttarakhand,95741
28/01/21,Uttarakhand,95826
29/01/21,Uttarakhand,95908
30/01/21,Uttarakhand,95986
31/01/21,Uttarakhand,96068
01/02/21,Uttarakhand,96129
02/02/21,Uttarakhand,96180
03/02/21,Uttarakhand,96227
04/02/21,Uttarakhand,96281
05/02/21,Uttarakhand,96384
06/02/21,Uttarakhand,96431
07/02/21,Uttarakhand,96478
08/02/21,Uttarakhand,96493
09/02/21,Uttarakhand,96536
10/02/21,Uttarakhand,96590
11/02/21,Uttarakhand,96625
12/02/21,Uttarakhand,96673
13/02/21,Uttarakhand,96722
14/02/21,Uttarakhand,96766
15/02/21,Uttarakhand,96820
16/02/21,Uttarakhand,96867
17/02/21,Uttarakhand,96920
18/02/21,Uttarakhand,96964
19/02/21,Uttarakhand,97005
20/02/21,Uttarakhand,97031
21/02/21,Uttarakhand,97031
22/02/21,Uttarakhand,97031
23/02/21,Uttarakhand,97031
24/02/21,Uttarakhand,97031
25/02/21,Uttarakhand,97031
26/02/21,Uttarakhand,97031
27/02/21,Uttarakhand,97031
28/02/21,Uttarakhand,97031
01/03/21,Uttarakhand,97031
02/03/21,Uttarakhand,97031
03/03/21,Uttarakhand,97089
04/03/21,Uttarakhand,97134
05/03/21,Uttarakhand,97234
06/03/21,Uttarakhand,97285
07/03/21,Uttarakhand,97363
08/03/21,Uttarakhand,97422
09/03/21,Uttarakhand,97480
10/03/21,Uttarakhand,97529
11/03/21,Uttarakhand,97529
12/03/21,Uttarakhand,97565
13/03/21,Uttarakhand,97700
14/03/21,Uttarakhand,97754
15/03/21,Uttarakhand,97806
16/03/21,Uttarakhand,97866
17/03/21,Uttarakhand,97931
18/03/21,Uttarakhand,98041
19/03/21,Uttarakhand,98129
20/03/21,Uttarakhand,98228
21/03/21,Uttarakhand,98311
22/03/21,Uttarakhand,98448
23/03/21,Uttarakhand,98552
24/03/21,Uttarakhand,98646
25/03/21,Uttarakhand,98880
26/03/21,Uttarakhand,99072
27/03/21,Uttarakhand,99258
28/03/21,Uttarakhand,99515
29/03/21,Uttarakhand,99881
30/03/21,Uttarakhand,99990
31/03/21,Uttarakhand,100118
01/04/21,Uttarakhand,100411
02/04/21,Uttarakhand,100911
03/04/21,Uttarakhand,101275
04/04/21,Uttarakhand,101714
05/04/21,Uttarakhand,102264
06/04/21,Uttarakhand,102811
07/04/21,Uttarakhand,103602
08/04/21,Uttarakhand,104711
09/04/21,Uttarakhand,105498
10/04/21,Uttarakhand,106246
11/04/21,Uttarakhand,107479
12/04/21,Uttarakhand,108812
13/04/21,Uttarakhand,110146
14/04/21,Uttarakhand,112071
15/04/21,Uttarakhand,114024
16/04/21,Uttarakhand,116244
17/04/21,Uttarakhand,118646
18/04/21,Uttarakhand,121403
19/04/21,Uttarakhand,124033
20/04/21,Uttarakhand,126193
21/04/21,Uttarakhand,129205
22/04/21,Uttarakhand,134012
23/04/21,Uttarakhand,138010
24/04/21,Uttarakhand,142349
25/04/21,Uttarakhand,147433
26/04/21,Uttarakhand,151801
27/04/21,Uttarakhand,156859
28/04/21,Uttarakhand,162562
29/04/21,Uttarakhand,168616
30/04/21,Uttarakhand,174867
01/05/21,Uttarakhand,180521
02/05/21,Uttarakhand,186014
03/05/21,Uttarakhand,191620
04/05/21,Uttarakhand,197023
05/05/21,Uttarakhand,204051
06/05/21,Uttarakhand,211834
07/05/21,Uttarakhand,220351
08/05/21,Uttarakhand,229993
09/05/21,Uttarakhand,238383
10/05/21,Uttarakhand,244273
11/05/21,Uttarakhand,249814
12/05/21,Uttarakhand,256934
13/05/21,Uttarakhand,264683
14/05/21,Uttarakhand,271810
15/05/21,Uttarakhand,277585
16/05/21,Uttarakhand,283239
17/05/21,Uttarakhand,287286
18/05/21,Uttarakhand,291005
19/05/21,Uttarakhand,295790
20/05/21,Uttarakhand,300282
21/05/21,Uttarakhand,303940
22/05/21,Uttarakhand,307566
23/05/21,Uttarakhand,310469
24/05/21,Uttarakhand,313519
25/05/21,Uttarakhand,315590
26/05/21,Uttarakhand,318346
27/05/21,Uttarakhand,321337
28/05/21,Uttarakhand,323483
29/05/21,Uttarakhand,325425
30/05/21,Uttarakhand,327112
31/05/21,Uttarakhand,328338
01/06/21,Uttarakhand,329494
02/06/21,Uttarakhand,330475
03/06/21,Uttarakhand,331478
04/06/21,Uttarakhand,332067
05/06/21,Uttarakhand,332959
06/06/21,Uttarakhand,333578
07/06/21,Uttarakhand,334024
08/06/21,Uttarakhand,334419
09/06/21,Uttarakhand,334965
10/06/21,Uttarakhand,335478
11/06/21,Uttarakhand,335866
12/06/21,Uttarakhand,336153
13/06/21,Uttarakhand,336616
14/06/21,Uttarakhand,336879
15/06/21,Uttarakhand,337175
16/06/21,Uttarakhand,337449
17/06/21,Uttarakhand,337802
18/06/21,Uttarakhand,338066
19/06/21,Uttarakhand,338288
20/06/21,Uttarakhand,338508
21/06/21,Uttarakhand,338644
22/06/21,Uttarakhand,338807
23/06/21,Uttarakhand,338978
24/06/21,Uttarakhand,339127
25/06/21,Uttarakhand,339245
26/06/21,Uttarakhand,339373
27/06/21,Uttarakhand,339537
28/06/21,Uttarakhand,339619
29/06/21,Uttarakhand,339739
30/06/21,Uttarakhand,339933
01/07/21,Uttarakhand,340255
02/07/21,Uttarakhand,340379
03/07/21,Uttarakhand,340488
04/07/21,Uttarakhand,340646
05/07/21,Uttarakhand,340724
06/07/21,Uttarakhand,340793
07/07/21,Uttarakhand,340882
08/07/21,Uttarakhand,340959
09/07/21,Uttarakhand,341023
10/07/21,Uttarakhand,341088
11/07/21,Uttarakhand,341137
12/07/21,Uttarakhand,341179
13/07/21,Uttarakhand,341230
14/07/21,Uttarakhand,341274
15/07/21,Uttarakhand,341307
16/07/21,Uttarakhand,341362
17/07/21,Uttarakhand,341401
18/07/21,Uttarakhand,341433
19/07/21,Uttarakhand,341452
20/07/21,Uttarakhand,341486
21/07/21,Uttarakhand,341536
22/07/21,Uttarakhand,341573
23/07/21,Uttarakhand,341629
24/07/21,Uttarakhand,341640
25/07/21,Uttarakhand,341673
26/07/21,Uttarakhand,341724
27/07/21,Uttarakhand,341778
28/07/21,Uttarakhand,341874
29/07/21,Uttarakhand,341934
30/07/21,Uttarakhand,341982
31/07/21,Uttarakhand,342023
01/08/21,Uttarakhand,342139
02/08/21,Uttarakhand,342161
03/08/21,Uttarakhand,342198
04/08/21,Uttarakhand,342246
05/08/21,Uttarakhand,342283
06/08/21,Uttarakhand,342307
07/08/21,Uttarakhand,342336
08/08/21,Uttarakhand,342374
09/08/21,Uttarakhand,342392
10/08/21,Uttarakhand,342423
11/08/21,Uttarakhand,342462
12/08/21,Uttarakhand,342502
13/08/21,Uttarakhand,342526
14/08/21,Uttarakhand,342553
15/08/21,Uttarakhand,342572
16/08/21,Uttarakhand,342588
17/08/21,Uttarakhand,342606
18/08/21,Uttarakhand,342637
19/08/21,Uttarakhand,342668
20/08/21,Uttarakhand,342701
21/08/21,Uttarakhand,342716
22/08/21,Uttarakhand,342737
23/08/21,Uttarakhand,342749
24/08/21,Uttarakhand,342771
25/08/21,Uttarakhand,342786
26/08/21,Uttarakhand,342818
27/08/21,Uttarakhand,342843
28/08/21,Uttarakhand,342875
29/08/21,Uttarakhand,342894
30/08/21,Uttarakhand,342910
31/08/21,Uttarakhand,342948
01/09/21,Uttarakhand,342976
02/09/21,Uttarakhand,343001
03/09/21,Uttarakhand,343034
04/09/21,Uttarakhand,343070
05/09/21,Uttarakhand,343084
06/09/21,Uttarakhand,343100
07/09/21,Uttarakhand,343125
08/09/21,Uttarakhand,343139
09/09/21,Uttarakhand,343151
10/09/21,Uttarakhand,343167
11/09/21,Uttarakhand,343187
12/09/21,Uttarakhand,343211
13/09/21,Uttarakhand,343223
14/09/21,Uttarakhand,343242
15/09/21,Uttarakhand,343261
16/09/21,Uttarakhand,343310
17/09/21,Uttarakhand,343310
18/09/21,Uttarakhand,343330
19/09/21,Uttarakhand,343376
20/09/21,Uttarakhand,343382
21/09/21,Uttarakhand,343393
22/09/21,Uttarakhand,343405
23/09/21,Uttarakhand,343428
24/09/21,Uttarakhand,343445
25/09/21,Uttarakhand,343459
26/09/21,Uttarakhand,343474
27/09/21,Uttarakhand,343490
28/09/21,Uttarakhand,343504
29/09/21,Uttarakhand,343519
30/09/21,Uttarakhand,343530
01/10/21,Uttarakhand,343537
02/10/21,Uttarakhand,343550
03/10/21,Uttarakhand,343555
04/10/21,Uttarakhand,343567
05/10/21,Uttarakhand,343584
06/10/21,Uttarakhand,343596
07/10/21,Uttarakhand,343618
08/10/21,Uttarakhand,343626
09/10/21,Uttarakhand,343645
10/03/20,Uttar Pradesh,9
11/03/20,Uttar Pradesh,9
12/03/20,Uttar Pradesh,11
13/03/20,Uttar Pradesh,11
14/03/20,Uttar Pradesh,12
15/03/20,Uttar Pradesh,13
16/03/20,Uttar Pradesh,13
17/03/20,Uttar Pradesh,15
18/03/20,Uttar Pradesh,16
19/03/20,Uttar Pradesh,19
20/03/20,Uttar Pradesh,23
21/03/20,Uttar Pradesh,24
22/03/20,Uttar Pradesh,27
23/03/20,Uttar Pradesh,31
24/03/20,Uttar Pradesh,33
25/03/20,Uttar Pradesh,37
26/03/20,Uttar Pradesh,41
27/03/20,Uttar Pradesh,45
28/03/20,Uttar Pradesh,55
29/03/20,Uttar Pradesh,65
30/03/20,Uttar Pradesh,82
31/03/20,Uttar Pradesh,101
01/04/20,Uttar Pradesh,103
02/04/20,Uttar Pradesh,113
03/04/20,Uttar Pradesh,172
04/04/20,Uttar Pradesh,174
05/04/20,Uttar Pradesh,227
06/04/20,Uttar Pradesh,305
07/04/20,Uttar Pradesh,305
08/04/20,Uttar Pradesh,343
09/04/20,Uttar Pradesh,410
10/04/20,Uttar Pradesh,431
11/04/20,Uttar Pradesh,433
12/04/20,Uttar Pradesh,452
13/04/20,Uttar Pradesh,483
14/04/20,Uttar Pradesh,657
15/04/20,Uttar Pradesh,735
16/04/20,Uttar Pradesh,773
17/04/20,Uttar Pradesh,846
18/04/20,Uttar Pradesh,969
19/04/20,Uttar Pradesh,1084
20/04/20,Uttar Pradesh,1176
21/04/20,Uttar Pradesh,1294
22/04/20,Uttar Pradesh,1412
23/04/20,Uttar Pradesh,1509
24/04/20,Uttar Pradesh,1604
25/04/20,Uttar Pradesh,1778
26/04/20,Uttar Pradesh,1843
27/04/20,Uttar Pradesh,1955
28/04/20,Uttar Pradesh,2043
29/04/20,Uttar Pradesh,2115
30/04/20,Uttar Pradesh,2203
01/05/20,Uttar Pradesh,2281
02/05/20,Uttar Pradesh,2455
03/05/20,Uttar Pradesh,2626
04/05/20,Uttar Pradesh,2742
05/05/20,Uttar Pradesh,2859
06/05/20,Uttar Pradesh,2880
07/05/20,Uttar Pradesh,2998
08/05/20,Uttar Pradesh,3071
09/05/20,Uttar Pradesh,3214
10/05/20,Uttar Pradesh,3373
11/05/20,Uttar Pradesh,3467
12/05/20,Uttar Pradesh,3573
13/05/20,Uttar Pradesh,3664
14/05/20,Uttar Pradesh,3729
15/05/20,Uttar Pradesh,3902
16/05/20,Uttar Pradesh,4057
17/05/20,Uttar Pradesh,4258
18/05/20,Uttar Pradesh,4259
19/05/20,Uttar Pradesh,4605
20/05/20,Uttar Pradesh,4926
21/05/20,Uttar Pradesh,5175
22/05/20,Uttar Pradesh,5515
23/05/20,Uttar Pradesh,5735
24/05/20,Uttar Pradesh,6017
25/05/20,Uttar Pradesh,6268
26/05/20,Uttar Pradesh,6532
27/05/20,Uttar Pradesh,6548
28/05/20,Uttar Pradesh,6991
29/05/20,Uttar Pradesh,7170
30/05/20,Uttar Pradesh,7284
31/05/20,Uttar Pradesh,7445
01/06/20,Uttar Pradesh,7823
02/06/20,Uttar Pradesh,8075
03/06/20,Uttar Pradesh,8361
04/06/20,Uttar Pradesh,8729
05/06/20,Uttar Pradesh,9237
06/06/20,Uttar Pradesh,9733
07/06/20,Uttar Pradesh,9733
08/06/20,Uttar Pradesh,10536
09/06/20,Uttar Pradesh,10947
10/06/20,Uttar Pradesh,11335
11/06/20,Uttar Pradesh,11610
12/06/20,Uttar Pradesh,12088
13/06/20,Uttar Pradesh,12616
14/06/20,Uttar Pradesh,13118
15/06/20,Uttar Pradesh,13615
16/06/20,Uttar Pradesh,13615
17/06/20,Uttar Pradesh,14091
18/06/20,Uttar Pradesh,14598
19/06/20,Uttar Pradesh,15181
20/06/20,Uttar Pradesh,15785
21/06/20,Uttar Pradesh,16594
22/06/20,Uttar Pradesh,17731
23/06/20,Uttar Pradesh,18322
24/06/20,Uttar Pradesh,18893
25/06/20,Uttar Pradesh,19557
26/06/20,Uttar Pradesh,20193
27/06/20,Uttar Pradesh,20943
28/06/20,Uttar Pradesh,21549
29/06/20,Uttar Pradesh,22147
30/06/20,Uttar Pradesh,22828
01/07/20,Uttar Pradesh,23492
02/07/20,Uttar Pradesh,24056
03/07/20,Uttar Pradesh,24825
04/07/20,Uttar Pradesh,25797
05/07/20,Uttar Pradesh,26554
06/07/20,Uttar Pradesh,27707
07/07/20,Uttar Pradesh,28636
08/07/20,Uttar Pradesh,29968
09/07/20,Uttar Pradesh,31156
10/07/20,Uttar Pradesh,32362
11/07/20,Uttar Pradesh,33700
12/07/20,Uttar Pradesh,35092
13/07/20,Uttar Pradesh,36476
14/07/20,Uttar Pradesh,38130
15/07/20,Uttar Pradesh,39724
16/07/20,Uttar Pradesh,41383
17/07/20,Uttar Pradesh,43441
18/07/20,Uttar Pradesh,45163
19/07/20,Uttar Pradesh,47036
20/07/20,Uttar Pradesh,49247
21/07/20,Uttar Pradesh,51160
22/07/20,Uttar Pradesh,53288
23/07/20,Uttar Pradesh,55588
24/07/20,Uttar Pradesh,58104
25/07/20,Uttar Pradesh,60771
26/07/20,Uttar Pradesh,63742
27/07/20,Uttar Pradesh,66988
28/07/20,Uttar Pradesh,70493
29/07/20,Uttar Pradesh,73951
30/07/20,Uttar Pradesh,77334
31/07/20,Uttar Pradesh,81039
01/08/20,Uttar Pradesh,85461
02/08/20,Uttar Pradesh,89048
03/08/20,Uttar Pradesh,92921
04/08/20,Uttar Pradesh,97362
05/08/20,Uttar Pradesh,100310
06/08/20,Uttar Pradesh,104388
07/08/20,Uttar Pradesh,108974
08/08/20,Uttar Pradesh,113378
09/08/20,Uttar Pradesh,118038
10/08/20,Uttar Pradesh,122609
11/08/20,Uttar Pradesh,126722
12/08/20,Uttar Pradesh,131763
13/08/20,Uttar Pradesh,136238
14/08/20,Uttar Pradesh,140775
15/08/20,Uttar Pradesh,145287
16/08/20,Uttar Pradesh,150061
17/08/20,Uttar Pradesh,154418
18/08/20,Uttar Pradesh,158216
19/08/20,Uttar Pradesh,162434
20/08/20,Uttar Pradesh,167510
21/08/20,Uttar Pradesh,172334
22/08/20,Uttar Pradesh,177239
23/08/20,Uttar Pradesh,182453
24/08/20,Uttar Pradesh,187781
25/08/20,Uttar Pradesh,192382
26/08/20,Uttar Pradesh,197388
27/08/20,Uttar Pradesh,203028
28/08/20,Uttar Pradesh,208419
29/08/20,Uttar Pradesh,213824
30/08/20,Uttar Pradesh,219457
31/08/20,Uttar Pradesh,225632
01/09/20,Uttar Pradesh,230414
02/09/20,Uttar Pradesh,235757
03/09/20,Uttar Pradesh,241439
04/09/20,Uttar Pradesh,247101
05/09/20,Uttar Pradesh,253175
06/09/20,Uttar Pradesh,259765
07/09/20,Uttar Pradesh,266283
08/09/20,Uttar Pradesh,271851
09/09/20,Uttar Pradesh,278473
10/09/20,Uttar Pradesh,285041
11/09/20,Uttar Pradesh,292029
12/09/20,Uttar Pradesh,299045
13/09/20,Uttar Pradesh,305831
14/09/20,Uttar Pradesh,312036
15/09/20,Uttar Pradesh,317195
16/09/20,Uttar Pradesh,324036
17/09/20,Uttar Pradesh,330265
18/09/20,Uttar Pradesh,336294
19/09/20,Uttar Pradesh,342788
20/09/20,Uttar Pradesh,348517
21/09/20,Uttar Pradesh,354275
22/09/20,Uttar Pradesh,358893
23/09/20,Uttar Pradesh,364543
24/09/20,Uttar Pradesh,369686
25/09/20,Uttar Pradesh,374277
26/09/20,Uttar Pradesh,378533
27/09/20,Uttar Pradesh,382835
28/09/20,Uttar Pradesh,387085
29/09/20,Uttar Pradesh,390875
30/09/20,Uttar Pradesh,394856
01/10/20,Uttar Pradesh,399082
02/10/20,Uttar Pradesh,403101
03/10/20,Uttar Pradesh,406995
04/10/20,Uttar Pradesh,410626
05/10/20,Uttar Pradesh,414466
06/10/20,Uttar Pradesh,417437
07/10/20,Uttar Pradesh,420937
08/10/20,Uttar Pradesh,424326
09/10/20,Uttar Pradesh,427459
10/10/20,Uttar Pradesh,430666
11/10/20,Uttar Pradesh,433712
12/10/20,Uttar Pradesh,436979
13/10/20,Uttar Pradesh,439161
14/10/20,Uttar Pradesh,442118
15/10/20,Uttar Pradesh,444711
16/10/20,Uttar Pradesh,447383
17/10/20,Uttar Pradesh,449935
18/10/20,Uttar Pradesh,452660
19/10/20,Uttar Pradesh,455146
20/10/20,Uttar Pradesh,456865
21/10/20,Uttar Pradesh,459154
22/10/20,Uttar Pradesh,461475
23/10/20,Uttar Pradesh,463858
24/10/20,Uttar Pradesh,466060
25/10/20,Uttar Pradesh,468238
26/10/20,Uttar Pradesh,470270
27/10/20,Uttar Pradesh,472077
28/10/20,Uttar Pradesh,474054
29/10/20,Uttar Pradesh,476034
30/10/20,Uttar Pradesh,477895
31/10/20,Uttar Pradesh,480082
01/11/20,Uttar Pradesh,481863
02/11/20,Uttar Pradesh,483832
03/11/20,Uttar Pradesh,485609
04/11/20,Uttar Pradesh,487335
05/11/20,Uttar Pradesh,489502
06/11/20,Uttar Pradesh,491354
07/11/20,Uttar Pradesh,493527
08/11/20,Uttar Pradesh,495421
09/11/20,Uttar Pradesh,497563
10/11/20,Uttar Pradesh,499199
11/11/20,Uttar Pradesh,501311
12/11/20,Uttar Pradesh,503159
13/11/20,Uttar Pradesh,505426
14/11/20,Uttar Pradesh,507602
15/11/20,Uttar Pradesh,509903
16/11/20,Uttar Pradesh,511304
17/11/20,Uttar Pradesh,512850
18/11/20,Uttar Pradesh,514270
19/11/20,Uttar Pradesh,516616
20/11/20,Uttar Pradesh,519148
21/11/20,Uttar Pradesh,521988
22/11/20,Uttar Pradesh,524223
23/11/20,Uttar Pradesh,526780
24/11/20,Uttar Pradesh,528833
25/11/20,Uttar Pradesh,531050
26/11/20,Uttar Pradesh,533355
27/11/20,Uttar Pradesh,535449
28/11/20,Uttar Pradesh,537747
29/11/20,Uttar Pradesh,539899
30/11/20,Uttar Pradesh,541873
01/12/20,Uttar Pradesh,543888
02/12/20,Uttar Pradesh,545545
03/12/20,Uttar Pradesh,547308
04/12/20,Uttar Pradesh,549228
05/12/20,Uttar Pradesh,551179
06/12/20,Uttar Pradesh,553012
07/12/20,Uttar Pradesh,554944
08/12/20,Uttar Pradesh,556397
09/12/20,Uttar Pradesh,558173
10/12/20,Uttar Pradesh,559499
11/12/20,Uttar Pradesh,561161
12/12/20,Uttar Pradesh,562722
13/12/20,Uttar Pradesh,564132
14/12/20,Uttar Pradesh,565556
15/12/20,Uttar Pradesh,566728
16/12/20,Uttar Pradesh,568064
17/12/20,Uttar Pradesh,569263
18/12/20,Uttar Pradesh,570789
19/12/20,Uttar Pradesh,572196
20/12/20,Uttar Pradesh,573401
21/12/20,Uttar Pradesh,574631
22/12/20,Uttar Pradesh,568835
23/12/20,Uttar Pradesh,576832
24/12/20,Uttar Pradesh,577642
25/12/20,Uttar Pradesh,578568
26/12/20,Uttar Pradesh,579982
27/12/20,Uttar Pradesh,581080
28/12/20,Uttar Pradesh,581980
29/12/20,Uttar Pradesh,582920
30/12/20,Uttar Pradesh,583941
31/12/20,Uttar Pradesh,584966
01/01/21,Uttar Pradesh,585902
02/01/21,Uttar Pradesh,586751
03/01/21,Uttar Pradesh,587434
04/01/21,Uttar Pradesh,588171
05/01/21,Uttar Pradesh,588882
06/01/21,Uttar Pradesh,589611
07/01/21,Uttar Pradesh,590339
08/01/21,Uttar Pradesh,590844
09/01/21,Uttar Pradesh,591610
10/01/21,Uttar Pradesh,592475
11/01/21,Uttar Pradesh,593171
12/01/21,Uttar Pradesh,593680
13/01/21,Uttar Pradesh,594175
14/01/21,Uttar Pradesh,594641
15/01/21,Uttar Pradesh,595142
16/01/21,Uttar Pradesh,595614
17/01/21,Uttar Pradesh,596137
18/01/21,Uttar Pradesh,596528
19/01/21,Uttar Pradesh,596904
20/01/21,Uttar Pradesh,597238
21/01/21,Uttar Pradesh,597628
22/01/21,Uttar Pradesh,597823
23/01/21,Uttar Pradesh,598126
24/01/21,Uttar Pradesh,598445
25/01/21,Uttar Pradesh,598713
26/01/21,Uttar Pradesh,598907
27/01/21,Uttar Pradesh,599208
28/01/21,Uttar Pradesh,599376
29/01/21,Uttar Pradesh,599624
30/01/21,Uttar Pradesh,599837
31/01/21,Uttar Pradesh,600079
01/02/21,Uttar Pradesh,600299
02/02/21,Uttar Pradesh,600470
03/02/21,Uttar Pradesh,600642
04/02/21,Uttar Pradesh,600837
05/02/21,Uttar Pradesh,600970
06/02/21,Uttar Pradesh,601128
07/02/21,Uttar Pradesh,601272
08/02/21,Uttar Pradesh,601385
09/02/21,Uttar Pradesh,601455
10/02/21,Uttar Pradesh,601562
11/02/21,Uttar Pradesh,601723
12/02/21,Uttar Pradesh,601898
13/02/21,Uttar Pradesh,602001
14/02/21,Uttar Pradesh,602089
15/02/21,Uttar Pradesh,602190
16/02/21,Uttar Pradesh,602248
17/02/21,Uttar Pradesh,602344
18/02/21,Uttar Pradesh,602410
19/02/21,Uttar Pradesh,602490
20/02/21,Uttar Pradesh,602592
21/02/21,Uttar Pradesh,602705
22/02/21,Uttar Pradesh,602785
23/02/21,Uttar Pradesh,602869
24/02/21,Uttar Pradesh,602975
25/02/21,Uttar Pradesh,603103
26/02/21,Uttar Pradesh,603232
27/02/21,Uttar Pradesh,603350
28/02/21,Uttar Pradesh,603427
01/03/21,Uttar Pradesh,603527
02/03/21,Uttar Pradesh,603608
03/03/21,Uttar Pradesh,603711
04/03/21,Uttar Pradesh,603788
05/03/21,Uttar Pradesh,603907
06/03/21,Uttar Pradesh,604034
07/03/21,Uttar Pradesh,604164
08/03/21,Uttar Pradesh,604279
09/03/21,Uttar Pradesh,604380
10/03/21,Uttar Pradesh,604527
11/03/21,Uttar Pradesh,604527
12/03/21,Uttar Pradesh,604648
13/03/21,Uttar Pradesh,604958
14/03/21,Uttar Pradesh,605112
15/03/21,Uttar Pradesh,605290
16/03/21,Uttar Pradesh,605441
17/03/21,Uttar Pradesh,605655
18/03/21,Uttar Pradesh,605915
19/03/21,Uttar Pradesh,606229
20/03/21,Uttar Pradesh,606609
21/03/21,Uttar Pradesh,607050
22/03/21,Uttar Pradesh,607538
23/03/21,Uttar Pradesh,608076
24/03/21,Uttar Pradesh,608709
25/03/21,Uttar Pradesh,609443
26/03/21,Uttar Pradesh,610273
27/03/21,Uttar Pradesh,611301
28/03/21,Uttar Pradesh,612403
29/03/21,Uttar Pradesh,613798
30/03/21,Uttar Pradesh,615078
31/03/21,Uttar Pradesh,615996
01/04/21,Uttar Pradesh,617194
02/04/21,Uttar Pradesh,619783
03/04/21,Uttar Pradesh,622736
04/04/21,Uttar Pradesh,625923
05/04/21,Uttar Pradesh,630059
06/04/21,Uttar Pradesh,634033
07/04/21,Uttar Pradesh,639928
08/04/21,Uttar Pradesh,645930
09/04/21,Uttar Pradesh,654404
10/04/21,Uttar Pradesh,663991
11/04/21,Uttar Pradesh,676739
12/04/21,Uttar Pradesh,692015
13/04/21,Uttar Pradesh,705619
14/04/21,Uttar Pradesh,723582
15/04/21,Uttar Pradesh,744021
16/04/21,Uttar Pradesh,766360
17/04/21,Uttar Pradesh,793720
18/04/21,Uttar Pradesh,821054
19/04/21,Uttar Pradesh,851620
20/04/21,Uttar Pradesh,879831
21/04/21,Uttar Pradesh,909405
22/04/21,Uttar Pradesh,942511
23/04/21,Uttar Pradesh,976765
24/04/21,Uttar Pradesh,1013370
25/04/21,Uttar Pradesh,1051314
26/04/21,Uttar Pradesh,1086625
27/04/21,Uttar Pradesh,1120176
28/04/21,Uttar Pradesh,1153097
29/04/21,Uttar Pradesh,1182848
30/04/21,Uttar Pradesh,1217952
01/05/21,Uttar Pradesh,1252324
02/05/21,Uttar Pradesh,1282504
03/05/21,Uttar Pradesh,1313361
04/05/21,Uttar Pradesh,1342413
05/05/21,Uttar Pradesh,1368183
06/05/21,Uttar Pradesh,1399294
07/05/21,Uttar Pradesh,1425916
08/05/21,Uttar Pradesh,1453679
09/05/21,Uttar Pradesh,1480315
10/05/21,Uttar Pradesh,1503490
11/05/21,Uttar Pradesh,1524767
12/05/21,Uttar Pradesh,1545212
13/05/21,Uttar Pradesh,1563235
14/05/21,Uttar Pradesh,1580980
15/05/21,Uttar Pradesh,1596627
16/05/21,Uttar Pradesh,1609140
17/05/21,Uttar Pradesh,1619645
18/05/21,Uttar Pradesh,1628990
19/05/21,Uttar Pradesh,1637663
20/05/21,Uttar Pradesh,1644849
21/05/21,Uttar Pradesh,1651530
22/05/21,Uttar Pradesh,1659212
23/05/21,Uttar Pradesh,1665176
24/05/21,Uttar Pradesh,1669891
25/05/21,Uttar Pradesh,1673785
26/05/21,Uttar Pradesh,1677508
27/05/21,Uttar Pradesh,1680684
28/05/21,Uttar Pradesh,1683865
29/05/21,Uttar Pradesh,1686138
30/05/21,Uttar Pradesh,1688152
31/05/21,Uttar Pradesh,1690016
01/06/21,Uttar Pradesh,1691488
02/06/21,Uttar Pradesh,1692709
03/06/21,Uttar Pradesh,1693992
04/06/21,Uttar Pradesh,1695212
05/06/21,Uttar Pradesh,1696325
06/06/21,Uttar Pradesh,1697352
07/06/21,Uttar Pradesh,1698389
08/06/21,Uttar Pradesh,1699083
09/06/21,Uttar Pradesh,1699787
10/06/21,Uttar Pradesh,1700476
11/06/21,Uttar Pradesh,1701072
12/06/21,Uttar Pradesh,1701668
13/06/21,Uttar Pradesh,1702172
14/06/21,Uttar Pradesh,1702624
15/06/21,Uttar Pradesh,1702937
16/06/21,Uttar Pradesh,1703207
17/06/21,Uttar Pradesh,1703458
18/06/21,Uttar Pradesh,1703733
19/06/21,Uttar Pradesh,1703882
20/06/21,Uttar Pradesh,1704139
21/06/21,Uttar Pradesh,1704358
